"TOA5","6428","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","23775","Dados"
"TIMESTAMP","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Demanda_Avg","FP_FV_Avg","Tensao_Rede_Avg"
"TS","W/m^2","C","C","V","A","W","V","A","W","W","W","%","V"
"","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-10-18 00:00:00",0,26.52,28.7,0,0,0,0,0,0,0,61.07,0.034,223.7
"2019-10-18 00:01:00",0,26.55,28.7,0,0,0,0,0,0,0,61.1,0.091,224
"2019-10-18 00:02:00",0,26.62,28.7,0,0,0,0,0,0,0,61.02,0.057,225
"2019-10-18 00:03:00",0,26.52,28.7,0,0,0,0,0,0,0,61.05,0.011,224.2
"2019-10-18 00:04:00",0,26.56,28.7,0,0,0,0,0,0,0,60.89,0.068,224.9
"2019-10-18 00:05:00",0,26.58,28.7,0,0,0,0,0,0,0,60.76,0.102,225.1
"2019-10-18 00:06:00",0,26.62,28.7,0,0,0,0,0,0,0,60.8,0.057,224.6
"2019-10-18 00:07:00",0,26.66,28.7,0,0,0,0,0,0,0,60.86,0.068,224.7
"2019-10-18 00:08:00",0,26.59,28.7,0,0,0,0,0,0,0,60.96,0.102,224.2
"2019-10-18 00:09:00",0,26.58,28.7,0,0,0,0,0,0,0,61.09,0.08,222.6
"2019-10-18 00:10:00",0,26.64,28.7,0,0,0,0,0,0,0,61.13,0.068,222.6
"2019-10-18 00:11:00",0,26.73,28.7,0,0,0,0,0,0,0,60.89,0.057,223.2
"2019-10-18 00:12:00",0,26.68,28.7,0,0,0,0,0,0,0,61.1,0.068,223.3
"2019-10-18 00:13:00",0,26.69,28.7,0,0,0,0,0,0,0,61.11,0.102,223.1
"2019-10-18 00:14:00",0,26.71,28.7,0,0,0,0,0,0,0,61.16,0.091,222.8
"2019-10-18 00:15:00",0,26.65,28.7,0,0,0,0,0,0,0,61.21,0.034,222.4
"2019-10-18 00:16:00",0,26.66,28.7,0,0,0,0,0,0,0,60.96,0.068,223.6
"2019-10-18 00:17:00",0,26.66,28.7,0,0,0,0,0,0,0,61.14,0.08,223.2
"2019-10-18 00:18:00",0,26.64,28.7,0,0,0,0,0,0,0,60.96,0.034,222.7
"2019-10-18 00:19:00",0,26.7,28.7,0,0,0,0,0,0,0,60.96,0.057,222.8
"2019-10-18 00:20:00",0,26.66,28.7,0,0,0,0,0,0,0,60.88,0.091,223.1
"2019-10-18 00:21:00",0,26.68,28.7,0,0,0,0,0,0,0,60.98,0.08,222.6
"2019-10-18 00:22:00",0,26.63,28.7,0,0,0,0,0,0,0,61.01,0.08,223.4
"2019-10-18 00:23:00",0,26.59,28.7,0,0,0,0,0,0,0,60.99,0.091,223.2
"2019-10-18 00:24:00",0,26.59,28.7,0,0,0,0,0,0,0,61.06,0.193,223.6
"2019-10-18 00:25:00",0,26.62,28.7,0,0,0,0,0,0,0,60.83,0.114,223.7
"2019-10-18 00:26:00",0,26.67,28.7,0,0,0,0,0,0,0,60.83,0.08,224.1
"2019-10-18 00:27:00",0,26.56,28.7,0,0,0,0,0,0,0,60.78,0.034,224.9
"2019-10-18 00:28:00",0,26.49,28.7,0,0,0,0,0,0,0,74.85,0.102,224.2
"2019-10-18 00:29:00",0,26.46,28.7,0,0,0,0,0,0,0,193.7,0.091,223.4
"2019-10-18 00:30:00",0,26.44,28.7,0,0,0,0,0,0,0,180.9,0.125,224.4
"2019-10-18 00:31:00",0,26.39,28.7,0,0,0,0,0,0,0,187.9,0.057,224.3
"2019-10-18 00:32:00",0,26.41,28.7,0,0,0,0,0,0,0,277.2,0.136,224.2
"2019-10-18 00:33:00",0,26.32,28.7,0,0,0,0,0,0,0,281.8,0.091,224
"2019-10-18 00:34:00",0,26.35,28.7,0,0,0,0,0,0,0,284.3,0.114,223.6
"2019-10-18 00:35:00",0,26.31,28.7,0,0,0,0,0,0,0,284.6,0.068,222.7
"2019-10-18 00:36:00",0,26.33,28.7,0,0,0,0,0,0,0,284.5,0.114,222.9
"2019-10-18 00:37:00",0,26.41,28.7,0,0,0,0,0,0,0,285.2,0.227,222.5
"2019-10-18 00:38:00",0,26.44,28.7,0,0,0,0,0,0,0,285.1,0.114,222.3
"2019-10-18 00:39:00",0,26.43,28.7,0,0,0,0,0,0,0,285.5,0.057,222
"2019-10-18 00:40:00",0,26.33,28.7,0,0,0,0,0,0,0,285.6,0.045,222.1
"2019-10-18 00:41:00",0,26.39,28.7,0,0,0,0,0,0,0,285.8,0.034,222.6
"2019-10-18 00:42:00",0,26.41,28.7,0,0,0,0,0,0,0,285.8,0.057,222.8
"2019-10-18 00:43:00",0,26.43,28.7,0,0,0,0,0,0,0,287.7,0.034,222.8
"2019-10-18 00:44:00",0,26.45,28.7,0,0,0,0,0,0,0,292.7,0.057,223.3
"2019-10-18 00:45:00",0,26.4,28.7,0,0,0,0,0,0,0,297.6,0.057,223.8
"2019-10-18 00:46:00",0,26.46,28.7,0,0,0,0,0,0,0,297.9,0.125,224
"2019-10-18 00:47:00",0,26.45,28.7,0,0,0,0,0,0,0,298.3,0.102,223.6
"2019-10-18 00:48:00",0,26.42,28.7,0,0,0,0,0,0,0,306.4,0.068,223.4
"2019-10-18 00:49:00",0,26.37,28.7,0,0,0,0,0,0,0,307.5,0.057,223.5
"2019-10-18 00:50:00",0,26.36,28.7,0,0,0,0,0,0,0,307.8,0.057,223.3
"2019-10-18 00:51:00",0,26.34,28.7,0,0,0,0,0,0,0,305.4,0.057,223
"2019-10-18 00:52:00",0,26.26,28.7,0,0,0,0,0,0,0,305.4,0.08,223.3
"2019-10-18 00:53:00",0,26.21,28.7,0,0,0,0,0,0,0,305.1,0.057,223.1
"2019-10-18 00:54:00",0,26.2,28.7,0,0,0,0,0,0,0,304.8,0.091,223
"2019-10-18 00:55:00",0,26.18,28.7,0,0,0,0,0,0,0,200.2,0.08,223.9
"2019-10-18 00:56:00",0,26.2,28.7,0,0,0,0,0,0,0,198.9,0.114,224.6
"2019-10-18 00:57:00",0,26.22,28.7,0,0,0,0,0,0,0,199.4,0.045,224.7
"2019-10-18 00:58:00",0,26.17,28.7,0,0,0,0,0,0,0,198.2,0.023,220.1
"2019-10-18 00:59:00",0,26.21,28.7,0,0,0,0,0,0,0,198.4,0.034,218.2
"2019-10-18 01:00:00",0,26.26,28.7,0,0,0,0,0,0,0,199,0.068,224.3
"2019-10-18 01:01:00",0,26.3,28.7,0,0,0,0,0,0,0,199.1,0.023,224.9
"2019-10-18 01:02:00",0,26.26,28.7,0,0,0,0,0,0,0,199.2,0.068,225.3
"2019-10-18 01:03:00",0,26.22,28.7,0,0,0,0,0,0,0,198.5,0.068,225.4
"2019-10-18 01:04:00",0,26.27,28.7,0,0,0,0,0,0,0,198.5,0.068,225.2
