"TOA5","CR1000","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","15771","Dados"
"TIMESTAMP","RECORD","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Demanda_Avg","FP_FV_Avg","Tensao_Rede_Avg"
"TS","RN","W/m^2","C","C","V","A","W","V","A","W","W","W","%","V"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-02-06 00:00:00",41983,0,28.72,0.16,0,0,0,0,0,0,0,147,0,225.2
"2019-02-06 00:01:00",41984,0.079,28.76,0.16,3.667,0.003,0.063,-0.039,0.011,-0.002,-7.146,146.2,0,225
"2019-02-06 00:02:00",41985,0.141,28.78,0.161,20.05,0.016,0.328,-0.213,0.066,-0.014,-40.1,145.7,0,225.7
"2019-02-06 00:03:00",41986,-0.017,28.74,0.161,20.14,0.017,0.342,-0.213,0.065,-0.014,-39.98,145,0,225.7
"2019-02-06 00:04:00",41987,0.012,28.81,0.162,20.19,0.017,0.334,-0.213,0.065,-0.014,-40.59,144.4,0,225.5
"2019-02-06 00:05:00",41988,-0.079,28.77,0.161,20.15,0.016,0.319,-0.213,0.065,-0.014,-41.49,143.6,0,224.6
"2019-02-06 00:06:00",41989,0.079,28.79,0.161,20.08,0.017,0.334,-0.213,0.066,-0.014,-41.38,143.1,0,224.3
"2019-02-06 00:07:00",41990,-0.087,28.84,0.16,6.674,0.005,0.11,-0.071,0.022,-0.005,-13.58,142.5,0,224.4
"2019-02-06 00:08:00",41991,0,28.78,0.16,0,0,0,0,0,0,0,141.5,0,224.6
"2019-02-06 00:09:00",41992,0,28.78,0.159,0,0,0,0,0,0,0,140.8,0,225.4
"2019-02-06 00:10:00",41993,0,28.78,0.159,0,0,0,0,0,0,0,140.3,0,225.4
"2019-02-06 00:11:00",41994,0,28.8,0.158,0,0,0,0,0,0,0,140.1,0,226.7
"2019-02-06 00:12:00",41995,0,28.71,0.158,0,0,0,0,0,0,0,139.6,0,226.5
"2019-02-06 00:13:00",41996,0,28.69,0.157,0,0,0,0,0,0,0,139.2,0,226.5
"2019-02-06 00:14:00",41997,0,28.7,0.156,0,0,0,0,0,0,0,138.7,0,226.9
"2019-02-06 00:15:00",41998,0,28.68,0.156,0,0,0,0,0,0,0,137.9,0,226.4
"2019-02-06 00:16:00",41999,0,28.6,0.157,0,0,0,0,0,0,0,137.4,0,226.6
"2019-02-06 00:17:00",42000,0,28.65,0.157,0,0,0,0,0,0,0,136.9,0,226.1
"2019-02-06 00:18:00",42001,0,28.7,0.157,0,0,0,0,0,0,0,136.4,0,223.8
"2019-02-06 00:19:00",42002,0,28.7,0.156,0,0,0,0,0,0,0,135.7,0,222.2
"2019-02-06 00:20:00",42003,0,28.71,0.157,0,0,0,0,0,0,0,135.6,0,222.3
"2019-02-06 00:21:00",42004,0,28.65,0.156,0,0,0,0,0,0,0,135.3,0,222.2
"2019-02-06 00:22:00",42005,0,28.63,0.157,0,0,0,0,0,0,0,135.3,0,223.1
"2019-02-06 00:23:00",42006,0,28.65,0.156,0,0,0,0,0,0,0,134.9,0,223
"2019-02-06 00:24:00",42007,0,28.64,0.157,0,0,0,0,0,0,0,134.7,0,222.9
"2019-02-06 00:25:00",42008,0,28.64,0.156,0,0,0,0,0,0,0,134.3,0,223.7
"2019-02-06 00:26:00",42009,0,28.71,0.157,0,0,0,0,0,0,0,134,0,222.9
"2019-02-06 00:27:00",42010,0,28.69,0.157,0,0,0,0,0,0,0,134,0,223
"2019-02-06 00:28:00",42011,0,28.67,0.157,0,0,0,0,0,0,0,133.4,0,222
"2019-02-06 00:29:00",42012,0,28.67,0.158,0,0,0,0,0,0,0,133.4,0,221.8
"2019-02-06 00:30:00",42013,0,28.66,0.158,0,0,0,0,0,0,0,133.1,0,221.7
"2019-02-06 00:31:00",42014,0,28.69,0.159,0,0,0,0,0,0,0,132.9,0,223.1
"2019-02-06 00:32:00",42015,0,28.68,0.16,0,0,0,0,0,0,0,132.5,0,222.8
"2019-02-06 00:33:00",42016,0,28.65,0.159,0,0,0,0,0,0,0,132.2,0,222.2
"2019-02-06 00:34:00",42017,0,28.69,0.159,0,0,0,0,0,0,0,132.2,0,221.9
"2019-02-06 00:35:00",42018,0,28.69,0.158,0,0,0,0,0,0,0,131.7,0,222.1
"2019-02-06 00:36:00",42019,0,28.67,0.159,0,0,0,0,0,0,0,131.9,0,222.4
"2019-02-06 00:37:00",42020,0,28.68,0.158,0,0,0,0,0,0,0,131.7,0,222.7
"2019-02-06 00:38:00",42021,0,28.62,0.159,0,0,0,0,0,0,0,131.4,0,222.6
"2019-02-06 00:39:00",42022,0,28.68,0.159,0,0,0,0,0,0,0,131.2,0,222.6
"2019-02-06 00:40:00",42023,0.066,28.7,0.16,7.003,0.006,0.117,-0.074,0.022,-0.005,-14.69,131.1,0,223.1
"2019-02-06 00:41:00",42024,-0.004,28.71,0.161,20.06,0.016,0.319,-0.213,0.063,-0.013,-41.77,131.1,0,223.9
"2019-02-06 00:42:00",42025,0.116,28.74,0.161,20.11,0.017,0.344,-0.213,0.063,-0.013,-41.57,131.1,0,223.8
"2019-02-06 00:43:00",42026,-0.05,28.74,0.161,20.08,0.015,0.3,-0.213,0.064,-0.014,-42.07,130.7,0,223.3
