"TOA5","CR1000","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","22591","Dados"
"TIMESTAMP","RECORD","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Demanda_Avg","FP_FV_Avg","Tensao_Rede_Avg"
"TS","RN","W/m^2","C","C","V","A","W","V","A","W","W","W","%","V"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-02-07 00:00:00",43423,0,26.99,0.167,0,0,0,0,0,0,0,135.4,0,223.9
"2019-02-07 00:01:00",43424,0,27,0.168,0,0,0,0,0,0,0,131.9,0,224
"2019-02-07 00:02:00",43425,0,27.07,0.168,0,0,0,0,0,0,0,130,0,224.3
"2019-02-07 00:03:00",43426,0,27.16,0.168,0,0,0,0,0,0,0,135.4,0,224.9
"2019-02-07 00:04:00",43427,0,27.09,0.167,0,0,0,0,0,0,0,136.4,0,224.5
"2019-02-07 00:05:00",43428,0,27.09,0.167,0,0,0,0,0,0,0,121,0,224.3
"2019-02-07 00:06:00",43429,0,27.2,0.167,0,0,0,0,0,0,0,126.1,0,224.4
"2019-02-07 00:07:00",43430,0,27.2,0.167,0,0,0,0,0,0,0,125,0,224.6
"2019-02-07 00:08:00",43431,0,27.12,0.166,0,0,0,0,0,0,0,125.2,0,225
"2019-02-07 00:09:00",43432,0,27.1,0.167,0,0,0,0,0,0,0,123.9,0,224.5
"2019-02-07 00:10:00",43433,0,27.02,0.166,0,0,0,0,0,0,0,125.5,0,224.7
"2019-02-07 00:11:00",43434,0,26.98,0.166,0,0,0,0,0,0,0,119.5,0,224.4
"2019-02-07 00:12:00",43435,0,27.02,0.166,0,0,0,0,0,0,0,121.7,0,224.7
"2019-02-07 00:13:00",43436,0,27.01,0.166,0,0,0,0,0,0,0,125.2,0,224.4
"2019-02-07 00:14:00",43437,0,26.93,0.165,0,0,0,0,0,0,0,123.1,0,224.2
"2019-02-07 00:15:00",43438,0,27.01,0.165,0,0,0,0,0,0,0,123.3,0,224.1
"2019-02-07 00:16:00",43439,0,26.98,0.165,0,0,0,0,0,0,0,125.5,0,223.6
"2019-02-07 00:17:00",43440,0,26.87,0.166,0,0,0,0,0,0,0,124.1,0,224
"2019-02-07 00:18:00",43441,0,26.75,0.165,0,0,0,0,0,0,0,125.8,0,223.5
"2019-02-07 00:19:00",43442,0,26.74,0.165,0,0,0,0,0,0,0,123.1,0,222.6
"2019-02-07 00:20:00",43443,0,26.66,0.164,0,0,0,0,0,0,0,120,0,222.7
"2019-02-07 00:21:00",43444,0,26.69,0.165,0,0,0,0,0,0,0,122.8,0,222.8
"2019-02-07 00:22:00",43445,0,26.65,0.164,0,0,0,0,0,0,0,125.7,0,223.7
"2019-02-07 00:23:00",43446,0,26.71,0.164,0,0,0,0,0,0,0,128.7,0,224.4
"2019-02-07 00:24:00",43447,0,26.74,0.164,0,0,0,0,0,0,0,122.8,0,224.6
"2019-02-07 00:25:00",43448,0,26.89,0.164,0,0,0,0,0,0,0,126.5,0,224.6
"2019-02-07 00:26:00",43449,0,26.86,0.164,0,0,0,0,0,0,0,125.1,0,223.8
"2019-02-07 00:27:00",43450,0,26.87,0.164,0,0,0,0,0,0,0,127.7,0,224.1
"2019-02-07 00:28:00",43451,0,26.93,0.164,0,0,0,0,0,0,0,122.7,0,225
"2019-02-07 00:29:00",43452,0,26.86,0.164,0,0,0,0,0,0,0,118.1,0,225.3
"2019-02-07 00:30:00",43453,0,26.86,0.164,0,0,0,0,0,0,0,126.4,0,225.1
"2019-02-07 00:31:00",43454,0,26.81,0.164,0,0,0,0,0,0,0,125.7,0,224.5
"2019-02-07 00:32:00",43455,0,26.79,0.164,0,0,0,0,0,0,0,122.7,0,224.8
"2019-02-07 00:33:00",43456,0,26.8,0.164,0,0,0,0,0,0,0,122.7,0,224
"2019-02-07 00:34:00",43457,0,26.83,0.164,0,0,0,0,0,0,0,128.2,0,223.7
"2019-02-07 00:35:00",43458,0,26.84,0.163,0,0,0,0,0,0,0,123.2,0,223.3
"2019-02-07 00:36:00",43459,0,26.87,0.164,0,0,0,0,0,0,0,121.5,0,224.1
"2019-02-07 00:37:00",43460,0,26.82,0.163,0,0,0,0,0,0,0,118.1,0,224.6
"2019-02-07 00:38:00",43461,0,26.8,0.164,0,0,0,0,0,0,0,126.3,0,224.5
"2019-02-07 00:39:00",43462,0,26.78,0.164,0,0,0,0,0,0,0,118.8,0,224.7
"2019-02-07 00:40:00",43463,0,26.68,0.164,0,0,0,0,0,0,0,121.2,0,223.9
"2019-02-07 00:41:00",43464,0,26.61,0.163,0,0,0,0,0,0,0,125.7,0,224
"2019-02-07 00:42:00",43465,0,26.6,0.163,0,0,0,0,0,0,0,127.1,0,224.4
"2019-02-07 00:43:00",43466,0,26.69,0.163,0,0,0,0,0,0,0,127.3,0,224.3
"2019-02-07 00:44:00",43467,0,26.67,0.163,0,0,0,0,0,0,0,127.4,0,223.9
"2019-02-07 00:45:00",43468,0,26.68,0.163,0,0,0,0,0,0,0,125,0,224
"2019-02-07 00:46:00",43469,0,26.74,0.163,0,0,0,0,0,0,0,122.7,0,224.1
"2019-02-07 00:47:00",43470,0,26.69,0.163,0,0,0,0,0,0,0,123.2,0,224.6
