"TOA5","CR1000","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","15771","Dados"
"TIMESTAMP","RECORD","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Demanda_Avg","FP_FV_Avg","Tensao_Rede_Avg"
"TS","RN","W/m^2","C","C","V","A","W","V","A","W","W","W","%","V"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-02-01 00:00:00",34783,0,26.54,0.13,0,0,0,0,0,0,0,131.7,0,222.8
"2019-02-01 00:01:00",34784,0,26.53,0.13,0,0,0,0,0,0,0,131.4,0,222.9
"2019-02-01 00:02:00",34785,0,26.62,0.13,0,0,0,0,0,0,0,131.2,0,223.2
"2019-02-01 00:03:00",34786,0,26.55,0.13,0,0,0,0,0,0,0,131.2,0,223.2
"2019-02-01 00:04:00",34787,0,26.48,0.13,0,0,0,0,0,0,0,131.1,0,223.1
"2019-02-01 00:05:00",34788,0,26.51,0.13,0,0,0,0,0,0,0,131,0,222.7
"2019-02-01 00:06:00",34789,0,26.51,0.13,0,0,0,0,0,0,0,130.9,0,223.6
"2019-02-01 00:07:00",34790,0,26.53,0.13,0,0,0,0,0,0,0,130.7,0,223.4
"2019-02-01 00:08:00",34791,0,26.58,0.131,0,0,0,0,0,0,0,130.3,0,222.7
"2019-02-01 00:09:00",34792,0,26.55,0.13,0,0,0,0,0,0,0,129.9,0,222.6
"2019-02-01 00:10:00",34793,0,26.55,0.13,0,0,0,0,0,0,0,130,0,222.2
"2019-02-01 00:11:00",34794,0,26.61,0.13,0,0,0,0,0,0,0,129.9,0,222.2
"2019-02-01 00:12:00",34795,0,26.59,0.13,0,0,0,0,0,0,0,129.7,0,222.2
"2019-02-01 00:13:00",34796,0,26.6,0.13,0,0,0,0,0,0,0,129.6,0,222.2
"2019-02-01 00:14:00",34797,0,26.6,0.13,0,0,0,0,0,0,0,129.4,0,222.7
"2019-02-01 00:15:00",34798,0,26.62,0.13,0,0,0,0,0,0,0,129.5,0,222.7
"2019-02-01 00:16:00",34799,0,26.59,0.13,0,0,0,0,0,0,0,92.2,0,222.9
"2019-02-01 00:17:00",34800,0,26.56,0.13,0,0,0,0,0,0,0,61.85,0,223.3
"2019-02-01 00:18:00",34801,0,26.57,0.13,0,0,0,0,0,0,0,61.71,0,223.5
"2019-02-01 00:19:00",34802,0,26.57,0.13,0,0,0,0,0,0,0,61.66,0,224
"2019-02-01 00:20:00",34803,0,26.58,0.13,0,0,0,0,0,0,0,61.74,0,224.5
"2019-02-01 00:21:00",34804,0,26.6,0.13,0,0,0,0,0,0,0,61.78,0,224.3
"2019-02-01 00:22:00",34805,0,26.52,0.129,0,0,0,0,0,0,0,61.68,0,224.8
"2019-02-01 00:23:00",34806,0,26.49,0.13,0,0,0,0,0,0,0,61.6,0,224.7
"2019-02-01 00:24:00",34807,0,26.53,0.129,0,0,0,0,0,0,0,61.61,0,224.5
"2019-02-01 00:25:00",34808,0,26.56,0.129,0,0,0,0,0,0,0,61.73,0,224
"2019-02-01 00:26:00",34809,0,26.52,0.129,0,0,0,0,0,0,0,61.53,0,224.9
"2019-02-01 00:27:00",34810,0,26.51,0.129,0,0,0,0,0,0,0,61.46,0,223.8
"2019-02-01 00:28:00",34811,0,26.48,0.129,0,0,0,0,0,0,0,61.64,0,224.4
"2019-02-01 00:29:00",34812,0,26.47,0.13,0,0,0,0,0,0,0,61.5,0,224.6
"2019-02-01 00:30:00",34813,0,26.44,0.13,0,0,0,0,0,0,0,61.61,0,224.4
"2019-02-01 00:31:00",34814,0,26.48,0.13,0,0,0,0,0,0,0,61.54,0,223.6
"2019-02-01 00:32:00",34815,0,26.55,0.13,0,0,0,0,0,0,0,61.49,0,223.5
"2019-02-01 00:33:00",34816,0,26.55,0.13,0,0,0,0,0,0,0,61.39,0,222.9
"2019-02-01 00:34:00",34817,0,26.46,0.13,0,0,0,0,0,0,0,61.47,0,222.2
"2019-02-01 00:35:00",34818,0,26.52,0.13,0,0,0,0,0,0,0,61.36,0,223.1
"2019-02-01 00:36:00",34819,0,26.49,0.131,0,0,0,0,0,0,0,61.5,0,223.2
"2019-02-01 00:37:00",34820,0,26.56,0.131,0,0,0,0,0,0,0,61.34,0,222.9
"2019-02-01 00:38:00",34821,0,26.6,0.131,0,0,0,0,0,0,0,61.31,0,222.7
"2019-02-01 00:39:00",34822,0,26.6,0.131,0,0,0,0,0,0,0,61.32,0,222.8
"2019-02-01 00:40:00",34823,0,26.56,0.131,0,0,0,0,0,0,0,61.29,0,222.8
"2019-02-01 00:41:00",34824,0,26.53,0.131,0,0,0,0,0,0,0,61.42,0,223.3
"2019-02-01 00:42:00",34825,0,26.52,0.131,0,0,0,0,0,0,0,61.27,0,222.7
"2019-02-01 00:43:00",34826,0,26.52,0.13,0,0,0,0,0,0,0,61.34,0,223.2
"2019-02-01 00:44:00",34827,0,26.51,0.13,0,0,0,0,0,0,0,61.45,0,223.8
"2019-02-01 00:45:00",34828,0,26.53,0.129,0,0,0,0,0,0,0,61.39,0,223.5
"2019-02-01 00:46:00",34829,0,26.62,0.13,0,0,0,0,0,0,0,61.31,0,223.4
"2019-02-01 00:47:00",34830,0,26.59,0.13,0,0,0,0,0,0,0,61.49,0,224.3
