"TOA5","CR1000","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","22591","Dados"
"TIMESTAMP","RECORD","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Demanda_Avg","FP_FV_Avg","Tensao_Rede_Avg"
"TS","RN","W/m^2","C","C","V","A","W","V","A","W","W","W","%","V"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-02-17 00:00:00",57822,0,27.87,0.158,0,0,0,0,0,0,0,54.37,0,225.1
"2019-02-17 00:01:00",57823,0,27.85,0.157,0,0,0,0,0,0,0,54.4,0,225.3
"2019-02-17 00:02:00",57824,0,27.83,0.158,0,0,0,0,0,0,0,54.37,0,225.6
"2019-02-17 00:03:00",57825,0,27.78,0.157,0,0,0,0,0,0,0,54.55,0,225.2
"2019-02-17 00:04:00",57826,0,27.75,0.157,0,0,0,0,0,0,0,54.6,0,225.5
"2019-02-17 00:05:00",57827,0,27.76,0.157,0,0,0,0,0,0,0,54.46,0,225.1
"2019-02-17 00:06:00",57828,0,27.77,0.157,0,0,0,0,0,0,0,54.51,0,225.6
"2019-02-17 00:07:00",57829,0,27.76,0.156,0,0,0,0,0,0,0,54.56,0,225.8
"2019-02-17 00:08:00",57830,0,27.8,0.157,0,0,0,0,0,0,0,54.57,0,226.5
"2019-02-17 00:09:00",57831,0,27.8,0.157,0,0,0,0,0,0,0,132.5,0,225.5
"2019-02-17 00:10:00",57832,0,27.88,0.156,0,0,0,0,0,0,0,147.2,0,226.1
"2019-02-17 00:11:00",57833,0,27.86,0.156,0,0,0,0,0,0,0,146.1,0,225.9
"2019-02-17 00:12:00",57834,0,27.85,0.156,0,0,0,0,0,0,0,145.2,0,225.6
"2019-02-17 00:13:00",57835,0,27.88,0.156,0,0,0,0,0,0,0,144.6,0,224.8
"2019-02-17 00:14:00",57836,0,27.82,0.156,0,0,0,0,0,0,0,144,0,223.9
"2019-02-17 00:15:00",57837,0,27.78,0.156,0,0,0,0,0,0,0,143.9,0,225.1
"2019-02-17 00:16:00",57838,0,27.76,0.156,0,0,0,0,0,0,0,143.6,0,224.9
"2019-02-17 00:17:00",57839,0,27.71,0.156,0,0,0,0,0,0,0,143.2,0,225
"2019-02-17 00:18:00",57840,0,27.73,0.156,0,0,0,0,0,0,0,143,0,225.2
"2019-02-17 00:19:00",57841,0,27.74,0.155,0,0,0,0,0,0,0,142.6,0,225.9
"2019-02-17 00:20:00",57842,0,27.76,0.155,0,0,0,0,0,0,0,142,0,225.8
"2019-02-17 00:21:00",57843,0,27.82,0.155,0,0,0,0,0,0,0,141.8,0,226.6
"2019-02-17 00:22:00",57844,0,27.82,0.155,0,0,0,0,0,0,0,141.2,0,226.6
"2019-02-17 00:23:00",57845,0,27.84,0.155,0,0,0,0,0,0,0,140.5,0,226.7
"2019-02-17 00:24:00",57846,0,27.85,0.155,0,0,0,0,0,0,0,140,0,226.9
"2019-02-17 00:25:00",57847,0,27.87,0.155,0,0,0,0,0,0,0,139.3,0,226.1
"2019-02-17 00:26:00",57848,0,27.9,0.155,0,0,0,0,0,0,0,138.9,0,225.3
"2019-02-17 00:27:00",57849,0,27.96,0.155,0,0,0,0,0,0,0,138.1,0,223.8
"2019-02-17 00:28:00",57850,0,28,0.155,0,0,0,0,0,0,0,137.2,0,223.1
"2019-02-17 00:29:00",57851,0,27.98,0.155,0,0,0,0,0,0,0,136.2,0,224.1
"2019-02-17 00:30:00",57852,0,27.98,0.155,0,0,0,0,0,0,0,136.2,0,226.5
"2019-02-17 00:31:00",57853,0,27.99,0.155,0,0,0,0,0,0,0,135.5,0,225.9
"2019-02-17 00:32:00",57854,0,27.99,0.155,0,0,0,0,0,0,0,135.2,0,225.8
"2019-02-17 00:33:00",57855,0,27.98,0.154,0,0,0,0,0,0,0,71.13,0,225.6
"2019-02-17 00:34:00",57856,0,27.94,0.154,0,0,0,0,0,0,0,54.42,0,226.1
"2019-02-17 00:35:00",57857,0,27.96,0.154,0,0,0,0,0,0,0,54.33,0,225.6
"2019-02-17 00:36:00",57858,0,27.96,0.154,0,0,0,0,0,0,0,54.43,0,225.9
"2019-02-17 00:37:00",57859,0,28,0.154,0,0,0,0,0,0,0,54.35,0,226.1
"2019-02-17 00:38:00",57860,0,27.97,0.154,0,0,0,0,0,0,0,54.41,0,226.1
"2019-02-17 00:39:00",57861,0,27.98,0.154,0,0,0,0,0,0,0,54.42,0,226.4
"2019-02-17 00:40:00",57862,0,28.01,0.154,0,0,0,0,0,0,0,54.3,0,226.3
"2019-02-17 00:41:00",57863,0,27.96,0.154,0,0,0,0,0,0,0,54.26,0,226.7
"2019-02-17 00:42:00",57864,0,27.94,0.154,0,0,0,0,0,0,0,54.36,0,225.8
"2019-02-17 00:43:00",57865,0,28.01,0.153,0,0,0,0,0,0,0,54.31,0,226.7
"2019-02-17 00:44:00",57866,0,27.98,0.153,0,0,0,0,0,0,0,54.22,0,226
"2019-02-17 00:45:00",57867,0,27.99,0.154,0,0,0,0,0,0,0,54.34,0,226.2
"2019-02-17 00:46:00",57868,0,27.98,0.153,0,0,0,0,0,0,0,54.37,0,226.5
"2019-02-17 00:47:00",57869,0,27.97,0.154,0,0,0,0,0,0,0,54.19,0,225.2
