"TOA5","CR1000","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","15771","Dados"
"TIMESTAMP","RECORD","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Demanda_Avg","FP_FV_Avg","Tensao_Rede_Avg"
"TS","RN","W/m^2","C","C","V","A","W","V","A","W","W","W","%","V"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-01-25 00:00:00",24703,0,26.79,0.14,0,0,0,0,0,0,0,156.3,0,223.7
"2019-01-25 00:01:00",24704,0,26.86,0.141,0,0,0,0,0,0,0,155.1,0,223.8
"2019-01-25 00:02:00",24705,0,26.85,0.14,0,0,0,0,0,0,0,154,0,224.8
"2019-01-25 00:03:00",24706,0,26.81,0.14,0,0,0,0,0,0,0,153,0,224
"2019-01-25 00:04:00",24707,0,26.78,0.138,0,0,0,0,0,0,0,151.9,0,223.9
"2019-01-25 00:05:00",24708,0,26.74,0.138,0,0,0,0,0,0,0,151.4,0,224.2
"2019-01-25 00:06:00",24709,0,26.75,0.138,0,0,0,0,0,0,0,150.8,0,224.4
"2019-01-25 00:07:00",24710,0,26.77,0.138,0,0,0,0,0,0,0,150,0,224.3
"2019-01-25 00:08:00",24711,0,26.72,0.138,0,0,0,0,0,0,0,149.4,0,224.6
"2019-01-25 00:09:00",24712,0,26.73,0.137,0,0,0,0,0,0,0,148.4,0,224
"2019-01-25 00:10:00",24713,0,26.71,0.137,0,0,0,0,0,0,0,147,0,224.3
"2019-01-25 00:11:00",24714,0,26.73,0.136,0,0,0,0,0,0,0,146.5,0,224.4
"2019-01-25 00:12:00",24715,0,26.75,0.136,0,0,0,0,0,0,0,146.1,0,224.7
"2019-01-25 00:13:00",24716,0,26.79,0.136,0,0,0,0,0,0,0,145.6,0,224.2
"2019-01-25 00:14:00",24717,0,26.77,0.136,0,0,0,0,0,0,0,145.2,0,224.9
"2019-01-25 00:15:00",24718,0,26.75,0.138,0,0,0,0,0,0,0,144.8,0,224.9
"2019-01-25 00:16:00",24719,0,26.86,0.138,0,0,0,0,0,0,0,144.7,0,225.5
"2019-01-25 00:17:00",24720,0,26.85,0.137,0,0,0,0,0,0,0,144.4,0,225.8
"2019-01-25 00:18:00",24721,0,26.79,0.138,0,0,0,0,0,0,0,143.8,0,225
"2019-01-25 00:19:00",24722,0,26.77,0.136,0,0,0,0,0,0,0,143.6,0,224.5
"2019-01-25 00:20:00",24723,0,26.75,0.135,0,0,0,0,0,0,0,143.3,0,225.1
"2019-01-25 00:21:00",24724,0,26.7,0.136,0,0,0,0,0,0,0,143.5,0,226.2
"2019-01-25 00:22:00",24725,0,26.74,0.136,0,0,0,0,0,0,0,142.8,0,225.3
"2019-01-25 00:23:00",24726,0,26.89,0.137,0,0,0,0,0,0,0,142,0,224.9
"2019-01-25 00:24:00",24727,0,26.84,0.137,0,0,0,0,0,0,0,142.1,0,225.2
"2019-01-25 00:25:00",24728,0,26.85,0.137,0,0,0,0,0,0,0,141.7,0,224.2
"2019-01-25 00:26:00",24729,0,26.81,0.135,0,0,0,0,0,0,0,141.1,0,224.2
"2019-01-25 00:27:00",24730,0,26.83,0.133,0,0,0,0,0,0,0,141.2,0,224.1
"2019-01-25 00:28:00",24731,0,26.81,0.134,0,0,0,0,0,0,0,140.8,0,223.7
"2019-01-25 00:29:00",24732,0,26.86,0.134,0,0,0,0,0,0,0,140.5,0,224.1
"2019-01-25 00:30:00",24733,0,26.9,0.135,0,0,0,0,0,0,0,140.4,0,223.9
"2019-01-25 00:31:00",24734,0,27.01,0.133,0,0,0,0,0,0,0,140.2,0,223.6
"2019-01-25 00:32:00",24735,0,27,0.132,0,0,0,0,0,0,0,139.8,0,223.8
"2019-01-25 00:33:00",24736,0,27.07,0.134,0,0,0,0,0,0,0,139.7,0,224.3
"2019-01-25 00:34:00",24737,0,27.04,0.135,0,0,0,0,0,0,0,92.2,0,224.1
"2019-01-25 00:35:00",24738,0,26.99,0.136,0,0,0,0,0,0,0,70.38,0,224.1
"2019-01-25 00:36:00",24739,0,26.97,0.135,0,0,0,0,0,0,0,70.32,0,223.8
"2019-01-25 00:37:00",24740,0,27.02,0.136,0,0,0,0,0,0,0,70.14,0,223.7
"2019-01-25 00:38:00",24741,0,26.94,0.136,0,0,0,0,0,0,0,70.3,0,223.6
"2019-01-25 00:39:00",24742,0,26.91,0.135,0,0,0,0,0,0,0,70.19,0,223.8
"2019-01-25 00:40:00",24743,0,26.88,0.136,0,0,0,0,0,0,0,70.15,0,224.1
"2019-01-25 00:41:00",24744,0,26.93,0.135,0,0,0,0,0,0,0,70.2,0,224
"2019-01-25 00:42:00",24745,0,26.87,0.133,0,0,0,0,0,0,0,70.29,0,225.1
"2019-01-25 00:43:00",24746,0,26.87,0.131,0,0,0,0,0,0,0,70.33,0,226.4
"2019-01-25 00:44:00",24747,0,26.88,0.131,0,0,0,0,0,0,0,70.05,0,225.6
"2019-01-25 00:45:00",24748,0,26.87,0.131,0,0,0,0,0,0,0,69.88,0,224.9
"2019-01-25 00:46:00",24749,0,26.88,0.132,0,0,0,0,0,0,0,69.85,0,224.6
"2019-01-25 00:47:00",24750,0,26.86,0.134,0,0,0,0,0,0,0,70.12,0,224.7
