"TOA5","CR1000","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","15771","Dados"
"TIMESTAMP","RECORD","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Demanda_Avg","FP_FV_Avg","Tensao_Rede_Avg"
"TS","RN","W/m^2","C","C","V","A","W","V","A","W","W","W","%","V"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-01-18 00:00:00",14623,-0.12,27.2,0.147,20.37,0.008,0.165,5.247,0.056,0.295,-41.32,936,0,220.3
"2019-01-18 00:01:00",14624,-0.274,27.21,0.145,20.29,0.009,0.178,5.649,0.057,0.325,-41.4,930,0,219.7
"2019-01-18 00:02:00",14625,0.091,27.16,0.144,20.26,0.008,0.162,5.81,0.056,0.327,-42.06,933,0,219.7
"2019-01-18 00:03:00",14626,-0.096,27.2,0.143,20.26,0.007,0.152,6.184,0.058,0.357,-41.77,940,0,219.8
"2019-01-18 00:04:00",14627,-0.17,27.15,0.142,20.29,0.008,0.162,6.335,0.059,0.371,-41.57,928,0,219.8
"2019-01-18 00:05:00",14628,0.191,27.15,0.142,20.3,0.007,0.152,6.177,0.058,0.357,-40.91,933,0,220
"2019-01-18 00:06:00",14629,-0.133,27.18,0.142,20.31,0.007,0.143,6.161,0.057,0.352,-42.23,927,0,220.1
"2019-01-18 00:07:00",14630,-0.096,27.17,0.143,20.3,0.007,0.142,6.021,0.058,0.35,-42.51,927,0,220.2
"2019-01-18 00:08:00",14631,-0.05,27.16,0.144,20.27,0.008,0.157,5.717,0.057,0.328,-42.1,921,0,220.3
"2019-01-18 00:09:00",14632,0.125,27.2,0.144,20.2,0.007,0.15,5.301,0.057,0.303,-41.61,919,0,221.4
"2019-01-18 00:10:00",14633,0.266,27.18,0.145,20.1,0.009,0.181,4.837,0.058,0.28,-39.72,893,0,222
"2019-01-18 00:11:00",14634,0.1,27.13,0.146,6.341,0.003,0.056,1.422,0.018,0.08,-12.37,851,0,222.4
"2019-01-18 00:12:00",14635,0,27.06,0.148,0,0,0,0,0,0,0,854,0,222.6
"2019-01-18 00:13:00",14636,0,27.03,0.147,0,0,0,0,0,0,0,851,0,223.4
"2019-01-18 00:14:00",14637,0,27.05,0.147,0,0,0,0,0,0,0,850,0,223.4
"2019-01-18 00:15:00",14638,0,27.06,0.147,0,0,0,0,0,0,0,846,0,222.9
"2019-01-18 00:16:00",14639,0,26.94,0.146,0,0,0,0,0,0,0,847,0,222.2
"2019-01-18 00:17:00",14640,0,26.92,0.146,0,0,0,0,0,0,0,850,0,222.8
"2019-01-18 00:18:00",14641,0,26.95,0.146,0,0,0,0,0,0,0,845,0,222.6
"2019-01-18 00:19:00",14642,0,26.94,0.145,0,0,0,0,0,0,0,847,0,223
"2019-01-18 00:20:00",14643,0,27.01,0.144,0,0,0,0,0,0,0,845,0,222.3
"2019-01-18 00:21:00",14644,0,26.98,0.143,0,0,0,0,0,0,0,846,0,222.9
"2019-01-18 00:22:00",14645,0,26.95,0.143,0,0,0,0,0,0,0,842,0,221.9
"2019-01-18 00:23:00",14646,0,26.98,0.142,0,0,0,0,0,0,0,868,0,222.4
"2019-01-18 00:24:00",14647,0,26.99,0.142,0,0,0,0,0,0,0,872,0,222.2
"2019-01-18 00:25:00",14648,0,27.06,0.141,0,0,0,0,0,0,0,873,0,222.6
"2019-01-18 00:26:00",14649,0,27.01,0.14,0,0,0,0,0,0,0,872,0,223
"2019-01-18 00:27:00",14650,0,27,0.14,0,0,0,0,0,0,0,869,0,222.6
"2019-01-18 00:28:00",14651,0,27.04,0.14,0,0,0,0,0,0,0,869,0,222.8
"2019-01-18 00:29:00",14652,0,27.08,0.139,0,0,0,0,0,0,0,869,0,223.3
"2019-01-18 00:30:00",14653,0,27.09,0.14,0,0,0,0,0,0,0,876,0,223.6
"2019-01-18 00:31:00",14654,0,27.17,0.14,0,0,0,0,0,0,0,871,0,223.2
"2019-01-18 00:32:00",14655,0,27.15,0.138,0,0,0,0,0,0,0,870,0,223.6
"2019-01-18 00:33:00",14656,0,27.17,0.139,0,0,0,0,0,0,0,869,0,223.4
"2019-01-18 00:34:00",14657,0,27.17,0.14,0,0,0,0,0,0,0,868,0,223.1
"2019-01-18 00:35:00",14658,0.096,27.15,0.14,20.1,0.008,0.159,6.295,0.056,0.352,-40.17,865,0,222.8
"2019-01-18 00:36:00",14659,0.079,27.17,0.14,20.32,0.008,0.16,6.533,0.057,0.373,-38.94,867,0,221.8
"2019-01-18 00:37:00",14660,-0.316,27.16,0.14,20.56,0.008,0.156,6.782,0.057,0.387,-40.01,870,0,222.4
"2019-01-18 00:38:00",14661,-0.478,27.2,0.141,20.8,0.009,0.18,7.032,0.057,0.402,-38.16,877,0,221.7
"2019-01-18 00:39:00",14662,-0.324,27.22,0.141,20.99,0.008,0.159,7.221,0.059,0.423,-39.51,879,0,221.9
"2019-01-18 00:40:00",14663,-0.199,27.27,0.141,21.13,0.008,0.159,7.364,0.058,0.426,-40.01,871,0,222
"2019-01-18 00:41:00",14664,-0.116,27.31,0.141,21.24,0.008,0.17,7.466,0.058,0.431,-39.31,871,0,221.7
"2019-01-18 00:42:00",14665,-0.49,27.29,0.141,21.3,0.008,0.17,7.517,0.059,0.442,-38.9,865,0,221.4
