"TOA5","CR1000","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","15771","Dados"
"TIMESTAMP","RECORD","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Demanda_Avg","FP_FV_Avg","Tensao_Rede_Avg"
"TS","RN","W/m^2","C","C","V","A","W","V","A","W","W","W","%","V"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-01-23 00:00:00",21823,0,26.4,0.158,0,0,0,0,0,0,0,238.8,0,223.2
"2019-01-23 00:01:00",21824,0,26.44,0.155,0,0,0,0,0,0,0,237.1,0,223.3
"2019-01-23 00:02:00",21825,0,26.45,0.155,0,0,0,0,0,0,0,226.4,0,223.5
"2019-01-23 00:03:00",21826,-0.283,26.48,0.155,12.34,0.004,0.08,3.692,0.032,0.193,-23.37,226.4,0,223.4
"2019-01-23 00:04:00",21827,0.021,26.51,0.155,20.13,0.007,0.134,6.134,0.052,0.318,-38.98,226,0,223.5
"2019-01-23 00:05:00",21828,0.029,26.46,0.154,20.25,0.006,0.123,6.232,0.052,0.323,-39.64,225,0,223.6
"2019-01-23 00:06:00",21829,0.183,26.47,0.157,20.21,0.006,0.126,4.833,0.051,0.249,-39.35,224.3,0,223.7
"2019-01-23 00:07:00",21830,0.066,26.48,0.158,20.11,0.006,0.124,5.143,0.051,0.262,-39.55,225.8,0,224.2
"2019-01-23 00:08:00",21831,0.183,26.44,0.156,20.11,0.006,0.129,4.852,0.05,0.243,-38.98,222.3,0,224.6
"2019-01-23 00:09:00",21832,-0.05,26.46,0.159,7.341,0.002,0.042,1.588,0.019,0.081,-14.23,216.9,0,224.8
"2019-01-23 00:10:00",21833,0,26.49,0.158,0,0,0,0,0,0,0,208.6,0,224.4
"2019-01-23 00:11:00",21834,0,26.52,0.156,0,0,0,0,0,0,0,208,0,223.4
"2019-01-23 00:12:00",21835,0.191,26.5,0.154,10.37,0.003,0.066,3.14,0.026,0.159,-19.98,205.2,0,223.5
"2019-01-23 00:13:00",21836,-0.079,26.48,0.154,20.23,0.007,0.141,6.236,0.049,0.306,-39.27,207.6,0,223.3
"2019-01-23 00:14:00",21837,-0.012,26.42,0.155,20.32,0.007,0.138,6.064,0.05,0.301,-39.22,210.1,0,223.3
"2019-01-23 00:15:00",21838,0.033,26.49,0.155,20.32,0.007,0.149,6.103,0.052,0.315,-38.77,211.7,0,223.2
"2019-01-23 00:16:00",21839,0.108,26.49,0.155,20.33,0.007,0.152,6.073,0.051,0.309,-39.02,205.5,0,222.6
"2019-01-23 00:17:00",21840,-0.046,26.38,0.155,20.33,0.007,0.145,6.131,0.053,0.322,-40.17,209.6,0,222.5
"2019-01-23 00:18:00",21841,0.195,26.4,0.154,20.33,0.006,0.131,5.979,0.05,0.297,-39.92,210.8,0,222.8
"2019-01-23 00:19:00",21842,-0.012,26.4,0.155,20.31,0.007,0.144,5.787,0.051,0.293,-39.55,209.9,0,222.6
"2019-01-23 00:20:00",21843,0.141,26.33,0.156,20.26,0.006,0.123,5.369,0.051,0.276,-41.16,198.7,0,222.9
"2019-01-23 00:21:00",21844,0.15,26.27,0.157,20.19,0.006,0.127,5.185,0.05,0.259,-40.46,196.4,0,223.2
"2019-01-23 00:22:00",21845,0.366,26.19,0.155,20.14,0.007,0.149,5.419,0.052,0.283,-38.57,190,0,223
"2019-01-23 00:23:00",21846,0.1,26.18,0.155,20.12,0.007,0.146,5.527,0.052,0.285,-38.36,188.6,0,223.8
"2019-01-23 00:24:00",21847,0.054,26.15,0.158,3.348,0.001,0.026,0.882,0.009,0.047,-6.339,193.4,0,223.9
"2019-01-23 00:25:00",21848,0,26.13,0.158,0,0,0,0,0,0,0,188.8,0,224.4
"2019-01-23 00:26:00",21849,0,26.11,0.154,0,0,0,0,0,0,0,201.9,0,224
"2019-01-23 00:27:00",21850,0,26.1,0.153,0,0,0,0,0,0,0,216,0,224.6
"2019-01-23 00:28:00",21851,-0.017,26.03,0.154,4.334,0.002,0.03,1.286,0.011,0.066,-8.2,210.9,0,224.5
"2019-01-23 00:29:00",21852,0,26.06,0.158,0,0,0,0,0,0,0,204.6,0,223.6
"2019-01-23 00:30:00",21853,0,26.04,0.157,0,0,0,0,0,0,0,144.5,0,223.2
"2019-01-23 00:31:00",21854,0,26.02,0.155,0,0,0,0,0,0,0,133.9,0,223.2
"2019-01-23 00:32:00",21855,0,26.01,0.155,0,0,0,0,0,0,0,134.3,0,223.2
"2019-01-23 00:33:00",21856,0,25.99,0.153,0,0,0,0,0,0,0,137.1,0,223.6
"2019-01-23 00:34:00",21857,-0.004,25.95,0.153,1,0,0.007,0.293,0.003,0.015,-2.025,146.1,0,223.9
"2019-01-23 00:35:00",21858,-0.175,25.96,0.154,7.335,0.003,0.06,2.137,0.019,0.109,-13.7,137.8,0,224.5
"2019-01-23 00:36:00",21859,0,25.9,0.155,0,0,0,0,0,0,0,133.6,0,224.7
"2019-01-23 00:37:00",21860,0.008,25.98,0.153,0.667,0,0.004,0.191,0.002,0.01,-1.309,132.1,0,223.1
"2019-01-23 00:38:00",21861,0,26.01,0.157,0,0,0,0,0,0,0,132.4,0,222.4
"2019-01-23 00:39:00",21862,0,26,0.159,0,0,0,0,0,0,0,133.9,0,222.5
