"TOA5","CR1000","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","22591","Dados"
"TIMESTAMP","RECORD","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Demanda_Avg","FP_FV_Avg","Tensao_Rede_Avg"
"TS","RN","W/m^2","C","C","V","A","W","V","A","W","W","W","%","V"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-02-16 00:00:00",56383,0,28.46,0.162,0,0,0,0,0,0,0,209.9,0,225.1
"2019-02-16 00:01:00",56384,0,28.42,0.162,0,0,0,0,0,0,0,215.1,0,225.6
"2019-02-16 00:02:00",56385,0,28.44,0.162,0,0,0,0,0,0,0,"NAN",0,225
"2019-02-16 00:03:00",56386,0,28.4,0.162,0,0,0,0,0,0,0,1615,0,221.2
"2019-02-16 00:04:00",56387,0,28.43,0.162,0,0,0,0,0,0,0,1792,0,220.3
"2019-02-16 00:05:00",56388,0.008,28.38,0.163,11.02,0.01,0.201,-0.117,0.035,-0.007,-25.89,1861,0,219.8
"2019-02-16 00:06:00",56389,0.066,28.39,0.163,20.15,0.017,0.348,-0.213,0.063,-0.013,-47.24,1898,0,220.2
"2019-02-16 00:07:00",56390,-0.137,28.5,0.164,20.33,0.017,0.338,-0.213,0.065,-0.014,-46.91,1888,0,219.4
"2019-02-16 00:08:00",56391,0,28.45,0.165,20.57,0.017,0.344,-0.213,0.065,-0.014,-47.57,1871,0,219.2
"2019-02-16 00:09:00",56392,0.012,28.55,0.166,20.73,0.018,0.373,-0.213,0.063,-0.013,-47.73,1866,0,218.9
"2019-02-16 00:10:00",56393,-0.295,28.59,0.166,20.79,0.018,0.372,-0.213,0.065,-0.014,-47.24,1861,0,219
"2019-02-16 00:11:00",56394,0.025,28.6,0.166,20.79,0.018,0.374,-0.213,0.064,-0.014,-46.71,1776,0,220.3
"2019-02-16 00:12:00",56395,0.046,28.58,0.166,20.81,0.017,0.35,-0.213,0.064,-0.014,-47.12,1763,0,221.3
"2019-02-16 00:13:00",56396,0.046,28.61,0.167,20.92,0.018,0.378,-0.213,0.065,-0.014,-46.5,1756,0,221.1
"2019-02-16 00:14:00",56397,0.183,28.63,0.167,21.13,0.018,0.372,-0.213,0.065,-0.014,-46.75,1750,0,221.9
"2019-02-16 00:15:00",56398,-0.287,28.66,0.169,21.47,0.018,0.392,-0.213,0.064,-0.014,-46.99,1756,0,221.8
"2019-02-16 00:16:00",56399,0.029,28.66,0.171,21.84,0.018,0.395,-0.213,0.063,-0.013,-47.32,1751,0,221.1
"2019-02-16 00:17:00",56400,0.1,28.64,0.172,22.16,0.018,0.392,-0.213,0.064,-0.014,-46.95,1738,0,220.3
"2019-02-16 00:18:00",56401,-0.125,28.56,0.173,22.46,0.018,0.404,-0.213,0.065,-0.014,-46.87,1735,0,219.3
"2019-02-16 00:19:00",56402,0.191,28.55,0.174,22.75,0.018,0.407,-0.213,0.063,-0.013,-47.73,1732,0,219.4
"2019-02-16 00:20:00",56403,-0.071,28.5,0.175,22.89,0.018,0.403,-0.213,0.063,-0.013,-47.73,1727,0,219.5
"2019-02-16 00:21:00",56404,-0.042,28.54,0.175,22.78,0.018,0.4,-0.213,0.065,-0.014,-47.32,1728,0,221.1
"2019-02-16 00:22:00",56405,0.037,28.54,0.174,22.5,0.018,0.41,-0.213,0.066,-0.014,-47.04,1727,0,221.5
"2019-02-16 00:23:00",56406,0.021,28.51,0.173,22.23,0.018,0.4,-0.213,0.064,-0.014,-47.2,1725,0,221.8
"2019-02-16 00:24:00",56407,0.05,28.43,0.172,22.04,0.017,0.378,-0.213,0.064,-0.014,-47.16,1721,0,221.5
"2019-02-16 00:25:00",56408,-0.025,28.41,0.171,21.94,0.019,0.407,-0.213,0.065,-0.014,-46.87,1707,0,220.2
"2019-02-16 00:26:00",56409,-0.029,28.4,0.171,21.86,0.017,0.369,-0.213,0.065,-0.014,-47.45,1712,0,220.7
"2019-02-16 00:27:00",56410,0.033,28.41,0.17,21.68,0.018,0.386,-0.213,0.066,-0.014,-47.32,1708,0,220.9
"2019-02-16 00:28:00",56411,0.037,28.4,0.17,21.47,0.018,0.393,-0.213,0.065,-0.014,-47.16,1706,0,220.5
"2019-02-16 00:29:00",56412,0.004,28.39,0.169,21.26,0.018,0.373,-0.213,0.065,-0.014,-47.45,1708,0,220.6
"2019-02-16 00:30:00",56413,-0.037,28.39,0.168,21.02,0.017,0.359,-0.213,0.065,-0.014,-47.49,1704,0,219.7
"2019-02-16 00:31:00",56414,0.042,28.32,0.167,20.8,0.017,0.361,-0.213,0.066,-0.014,-47.41,1702,0,219.8
"2019-02-16 00:32:00",56415,0.104,28.31,0.166,20.63,0.018,0.363,-0.213,0.065,-0.014,-47.28,1693,0,220.3
"2019-02-16 00:33:00",56416,-0.262,28.3,0.166,20.49,0.017,0.351,-0.213,0.065,-0.014,-47.32,1695,0,220.1
"2019-02-16 00:34:00",56417,0.054,28.27,0.165,20.4,0.018,0.364,-0.213,0.065,-0.014,-47.41,1693,0,220.7
"2019-02-16 00:35:00",56418,-0.05,28.25,0.165,20.35,0.018,0.367,-0.213,0.065,-0.014,-47.41,1690,0,221.1
