"TOA5","CR1000","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","15771","Dados"
"TIMESTAMP","RECORD","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Demanda_Avg","FP_FV_Avg","Tensao_Rede_Avg"
"TS","RN","W/m^2","C","C","V","A","W","V","A","W","W","W","%","V"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-01-17 00:00:00",13183,0,26.72,0.127,0,0,0,0,0,0,0,205.4,0,226
"2019-01-17 00:01:00",13184,0,26.77,0.126,0,0,0,0,0,0,0,204.5,0,225
"2019-01-17 00:02:00",13185,0,26.79,0.127,0,0,0,0,0,0,0,203.3,0,225.2
"2019-01-17 00:03:00",13186,0,26.86,0.127,0,0,0,0,0,0,0,202.5,0,224.2
"2019-01-17 00:04:00",13187,0,26.9,0.127,0,0,0,0,0,0,0,201,0,223.8
"2019-01-17 00:05:00",13188,0,26.99,0.127,0,0,0,0,0,0,0,195.5,0,223.9
"2019-01-17 00:06:00",13189,0,27.02,0.127,0,0,0,0,0,0,0,124.5,0,224.9
"2019-01-17 00:07:00",13190,0,27.05,0.128,2.002,0.001,0.011,0.628,0.005,0.032,-3.803,124.4,0,224.3
"2019-01-17 00:08:00",13191,0.008,27.04,0.129,20.19,0.007,0.136,6.454,0.051,0.33,-37.58,124.6,0,224.2
"2019-01-17 00:09:00",13192,0.054,27.06,0.128,20.46,0.006,0.133,6.733,0.05,0.334,-37.09,124.9,0,223.8
"2019-01-17 00:10:00",13193,0.025,27.13,0.129,20.64,0.006,0.127,6.902,0.05,0.346,-38.61,124.5,0,224
"2019-01-17 00:11:00",13194,-0.129,27.18,0.129,20.76,0.006,0.117,7.031,0.05,0.354,-38.2,124.5,0,223.8
"2019-01-17 00:12:00",13195,-0.075,27.23,0.129,20.86,0.006,0.121,7.111,0.051,0.366,-38.44,124.5,0,223.9
"2019-01-17 00:13:00",13196,-0.299,27.26,0.13,20.99,0.006,0.119,7.292,0.05,0.367,-38.73,124.7,0,223.8
"2019-01-17 00:14:00",13197,-0.004,27.31,0.13,21.21,0.005,0.109,7.513,0.05,0.377,-38.44,124.3,0,224.3
"2019-01-17 00:15:00",13198,0.337,27.38,0.129,21.37,0.006,0.124,7.622,0.05,0.384,-38.07,124.3,0,223.9
"2019-01-17 00:16:00",13199,0.129,27.41,0.13,21.39,0.006,0.123,7.401,0.051,0.377,-38.44,124.3,0,224.5
"2019-01-17 00:17:00",13200,-0.224,27.41,0.131,21.39,0.006,0.136,7.349,0.052,0.385,-37.79,124.4,0,223.8
"2019-01-17 00:18:00",13201,-0.241,27.32,0.131,21.39,0.006,0.127,7.237,0.052,0.374,-37.42,124.9,0,223.6
"2019-01-17 00:19:00",13202,0.075,27.21,0.133,21.36,0.006,0.128,6.781,0.051,0.348,-37.46,124.5,0,224.3
"2019-01-17 00:20:00",13203,0.191,27.05,0.134,21.25,0.006,0.125,6.05,0.052,0.313,-37.91,124.5,0,224.4
"2019-01-17 00:21:00",13204,0.116,26.9,0.136,21.11,0.005,0.115,5.617,0.052,0.293,-37.54,124.5,0,224.6
"2019-01-17 00:22:00",13205,-0.046,26.83,0.136,20.96,0.006,0.122,5.356,0.052,0.279,-37.95,124.5,0,224.3
"2019-01-17 00:23:00",13206,0.245,26.78,0.136,20.8,0.007,0.138,4.975,0.052,0.258,-37.42,124.5,0,224.5
"2019-01-17 00:24:00",13207,0.166,26.63,0.136,20.63,0.007,0.142,4.794,0.052,0.251,-36.92,125.2,0,225
"2019-01-17 00:25:00",13208,0.1,26.63,0.137,20.48,0.006,0.125,4.633,0.051,0.237,-37.17,124.5,0,225.1
"2019-01-17 00:26:00",13209,-0.017,26.66,0.137,20.32,0.005,0.109,4.442,0.051,0.225,-37.54,124.5,0,224.9
"2019-01-17 00:27:00",13210,-0.12,26.65,0.136,20.18,0.006,0.13,4.429,0.05,0.222,-36.51,124.4,0,224.7
"2019-01-17 00:28:00",13211,-0.137,26.62,0.136,19.72,0.006,0.123,4.237,0.05,0.215,-36.04,124.3,0,224.7
"2019-01-17 00:29:00",13212,0.021,26.59,0.135,1.667,0,0.009,0.349,0.004,0.018,-3.21,124.4,0,225.4
"2019-01-17 00:30:00",13213,0,26.6,0.137,0,0,0,0,0,0,0,124.4,0,225
"2019-01-17 00:31:00",13214,0,26.55,0.136,0,0,0,0,0,0,0,124.5,0,225.9
"2019-01-17 00:32:00",13215,0,26.57,0.134,0,0,0,0,0,0,0,124.5,0,225.9
"2019-01-17 00:33:00",13216,0,26.57,0.133,0,0,0,0,0,0,0,123.8,0,225.5
"2019-01-17 00:34:00",13217,0,26.59,0.132,0,0,0,0,0,0,0,124.1,0,224.4
"2019-01-17 00:35:00",13218,0,26.69,0.132,0,0,0,0,0,0,0,125.2,0,223.8
"2019-01-17 00:36:00",13219,0,26.71,0.129,0,0,0,0,0,0,0,123.6,0,226.1
"2019-01-17 00:37:00",13220,0,26.79,0.127,0,0,0,0,0,0,0,124.3,0,226.2
"2019-01-17 00:38:00",13221,-0.004,26.87,0.127,8.05,0.002,0.046,2.559,0.02,0.128,-14.84,124.6,0,227.3
