"TOA5","CR1000","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","15771","Dados"
"TIMESTAMP","RECORD","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Demanda_Avg","FP_FV_Avg","Tensao_Rede_Avg"
"TS","RN","W/m^2","C","C","V","A","W","V","A","W","W","W","%","V"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-01-29 00:00:00",30463,-0.058,25.15,0.173,20.63,0.017,0.344,-0.213,0.063,-0.013,-47.86,146,0,224
"2019-01-29 00:01:00",30464,-0.125,25.11,0.173,20.5,0.016,0.332,-0.213,0.064,-0.014,-47.66,146.8,0,223.7
"2019-01-29 00:02:00",30465,0.125,25.09,0.172,20.39,0.016,0.333,-0.213,0.063,-0.013,-47.9,145.4,0,223.5
"2019-01-29 00:03:00",30466,0.025,25.07,0.172,20.28,0.017,0.345,-0.213,0.063,-0.013,-48.31,140.8,0,222.2
"2019-01-29 00:04:00",30467,0.27,25.04,0.171,20.18,0.017,0.341,-0.213,0.062,-0.013,-47.82,92.5,0,223.3
"2019-01-29 00:05:00",30468,-0.125,25.02,0.171,20.09,0.017,0.34,-0.213,0.063,-0.013,-47.9,160.6,0,223.6
"2019-01-29 00:06:00",30469,0.104,25.04,0.17,19.35,0.016,0.319,-0.206,0.06,-0.013,-46.63,193.9,0,224.2
"2019-01-29 00:07:00",30470,0.15,25.02,0.17,6.001,0.005,0.104,-0.064,0.019,-0.004,-14.25,211.3,0,223.8
"2019-01-29 00:08:00",30471,0,25.05,0.17,0,0,0,0,0,0,0,211.8,0,223.8
"2019-01-29 00:09:00",30472,0,25.02,0.17,0,0,0,0,0,0,0,210.9,0,224
"2019-01-29 00:10:00",30473,0,25,0.169,0,0,0,0,0,0,0,210.6,0,224.9
"2019-01-29 00:11:00",30474,0,25,0.169,0,0,0,0,0,0,0,210.5,0,225
"2019-01-29 00:12:00",30475,-0.025,25.03,0.17,17.73,0.015,0.309,-0.188,0.058,-0.012,-41.12,209.7,0,224.9
"2019-01-29 00:13:00",30476,-0.087,25,0.171,20.32,0.017,0.346,-0.213,0.064,-0.014,-47.82,209.8,0,225.2
"2019-01-29 00:14:00",30477,-0.083,25.01,0.172,20.61,0.017,0.357,-0.213,0.063,-0.013,-47.53,209.4,0,224.8
"2019-01-29 00:15:00",30478,-0.249,24.99,0.173,20.89,0.017,0.345,-0.213,0.063,-0.014,-47.74,209.6,0,224.5
"2019-01-29 00:16:00",30479,-0.075,24.95,0.174,21.12,0.016,0.348,-0.213,0.064,-0.014,-47.33,209.6,0,224.6
"2019-01-29 00:17:00",30480,0.1,24.94,0.174,21.31,0.016,0.35,-0.213,0.063,-0.013,-47.37,209.7,0,224.7
"2019-01-29 00:18:00",30481,0.195,25.01,0.174,21.44,0.016,0.342,-0.213,0.064,-0.014,-46.79,210.2,0,225.8
"2019-01-29 00:19:00",30482,0.208,25.02,0.174,21.51,0.016,0.354,-0.213,0.063,-0.013,-47.08,204.4,0,226.1
"2019-01-29 00:20:00",30483,0.15,25.06,0.175,21.65,0.016,0.357,-0.213,0.063,-0.013,-46.5,183.2,0,226.2
"2019-01-29 00:21:00",30484,0.145,25.11,0.175,21.84,0.015,0.336,-0.213,0.065,-0.014,-44.94,180.9,0,226.2
"2019-01-29 00:22:00",30485,-0.191,25.18,0.176,21.99,0.015,0.34,-0.213,0.064,-0.014,-45.23,181,0,226.4
"2019-01-29 00:23:00",30486,0.125,25.22,0.176,22,0.016,0.36,-0.213,0.065,-0.014,-46.71,180.8,0,226.8
"2019-01-29 00:24:00",30487,-0.025,25.22,0.176,21.97,0.016,0.355,-0.213,0.065,-0.014,-45.76,180.5,0,226.4
"2019-01-29 00:25:00",30488,-0.066,25.2,0.176,21.94,0.016,0.359,-0.213,0.065,-0.014,-45.81,180.3,0,226.2
"2019-01-29 00:26:00",30489,0.208,25.25,0.176,21.92,0.017,0.379,-0.213,0.065,-0.014,-44.78,180.4,0,226
"2019-01-29 00:27:00",30490,0.042,25.22,0.176,21.88,0.016,0.349,-0.213,0.064,-0.014,-45.76,180.3,0,226.3
"2019-01-29 00:28:00",30491,0.004,25.22,0.175,21.83,0.017,0.36,-0.213,0.063,-0.013,-45.97,180.1,0,226.1
"2019-01-29 00:29:00",30492,0,25.25,0.175,21.67,0.016,0.346,-0.213,0.066,-0.014,-45.68,180,0,225.4
"2019-01-29 00:30:00",30493,0.125,25.28,0.174,21.38,0.016,0.349,-0.213,0.065,-0.014,-46.71,179.9,0,225.7
"2019-01-29 00:31:00",30494,0.1,25.25,0.172,20.92,0.016,0.337,-0.213,0.065,-0.014,-47.16,179.6,0,225.3
"2019-01-29 00:32:00",30495,0.025,25.24,0.17,20.43,0.017,0.338,-0.213,0.064,-0.014,-46.71,179.8,0,224.7
"2019-01-29 00:33:00",30496,0.004,25.19,0.169,17.43,0.013,0.261,-0.184,0.055,-0.012,-40.94,179.7,0,225.1
"2019-01-29 00:34:00",30497,0,25.19,0.168,0,0,0,0,0,0,0,179.6,0,225.1
"2019-01-29 00:35:00",30498,0,25.11,0.167,0,0,0,0,0,0,0,179.5,0,225.2
"2019-01-29 00:36:00",30499,0,25.04,0.166,0,0,0,0,0,0,0,179.6,0,225.2
