"TOA5","CR1000","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","15771","Dados"
"TIMESTAMP","RECORD","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Demanda_Avg","FP_FV_Avg","Tensao_Rede_Avg"
"TS","RN","W/m^2","C","C","V","A","W","V","A","W","W","W","%","V"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-01-31 00:00:00",33343,0,26.95,0.144,0,0,0,0,0,0,0,378.1,0,223.9
"2019-01-31 00:01:00",33344,0,26.97,0.144,0,0,0,0,0,0,0,377,0,224.2
"2019-01-31 00:02:00",33345,0,26.96,0.144,0,0,0,0,0,0,0,366,0,224.1
"2019-01-31 00:03:00",33346,0,27.04,0.144,0,0,0,0,0,0,0,363.3,0,223.5
"2019-01-31 00:04:00",33347,0,27.06,0.145,0,0,0,0,0,0,0,370,0,223.6
"2019-01-31 00:05:00",33348,-0.087,27.08,0.145,12.35,0.009,0.183,-0.131,0.038,-0.008,-28.96,358.9,0,223.1
"2019-01-31 00:06:00",33349,-0.062,27.08,0.146,20.13,0.016,0.313,-0.213,0.062,-0.013,-46.09,359.3,0,223
"2019-01-31 00:07:00",33350,0.116,27.14,0.146,20.18,0.015,0.31,-0.213,0.064,-0.014,-45.18,360.8,0,222.7
"2019-01-31 00:08:00",33351,0.004,27.13,0.146,20.22,0.015,0.296,-0.213,0.063,-0.013,-46.54,363.1,0,223.4
"2019-01-31 00:09:00",33352,-0.017,27.13,0.146,20.23,0.015,0.306,-0.213,0.062,-0.013,-46.42,358,0,223.7
"2019-01-31 00:10:00",33353,-0.017,27.19,0.146,20.18,0.015,0.308,-0.213,0.063,-0.013,-44.98,360.3,0,223.7
"2019-01-31 00:11:00",33354,0.096,27.22,0.146,20.1,0.016,0.319,-0.213,0.063,-0.013,-44.81,336.3,0,223.9
"2019-01-31 00:12:00",33355,0.175,27.13,0.145,11.01,0.009,0.171,-0.117,0.035,-0.007,-24.41,316,0,223.6
"2019-01-31 00:13:00",33356,0,27.15,0.144,0,0,0,0,0,0,0,323.7,0,223.5
"2019-01-31 00:14:00",33357,0,27.14,0.144,0,0,0,0,0,0,0,326,0,223.6
"2019-01-31 00:15:00",33358,0,27.08,0.144,0,0,0,0,0,0,0,325.9,0,223.1
"2019-01-31 00:16:00",33359,0,27.03,0.143,0,0,0,0,0,0,0,324.1,0,222.8
"2019-01-31 00:17:00",33360,0,27.02,0.142,0,0,0,0,0,0,0,323.5,0,222.9
"2019-01-31 00:18:00",33361,0,26.99,0.142,0,0,0,0,0,0,0,323.6,0,222.9
"2019-01-31 00:19:00",33362,0,26.94,0.141,0,0,0,0,0,0,0,324.7,0,223.1
"2019-01-31 00:20:00",33363,0,26.93,0.141,0,0,0,0,0,0,0,239.4,0,223.5
"2019-01-31 00:21:00",33364,0,26.94,0.141,0,0,0,0,0,0,0,237.8,0,223.3
"2019-01-31 00:22:00",33365,0,26.85,0.141,0,0,0,0,0,0,0,235.8,0,223.2
"2019-01-31 00:23:00",33366,0,26.79,0.14,0,0,0,0,0,0,0,238.3,0,223.4
"2019-01-31 00:24:00",33367,0,26.8,0.139,0,0,0,0,0,0,0,238.5,0,223.9
"2019-01-31 00:25:00",33368,0,26.78,0.139,0,0,0,0,0,0,0,239.9,0,223.3
"2019-01-31 00:26:00",33369,0,26.74,0.138,0,0,0,0,0,0,0,239,0,223.1
"2019-01-31 00:27:00",33370,0,26.66,0.138,0,0,0,0,0,0,0,236.1,0,223.3
"2019-01-31 00:28:00",33371,0,26.54,0.137,0,0,0,0,0,0,0,238.6,0,223.2
"2019-01-31 00:29:00",33372,0,26.49,0.137,0,0,0,0,0,0,0,233.6,0,222.6
"2019-01-31 00:30:00",33373,0,26.42,0.137,0,0,0,0,0,0,0,237.5,0,221.8
"2019-01-31 00:31:00",33374,0,26.43,0.136,0,0,0,0,0,0,0,235.9,0,221.5
"2019-01-31 00:32:00",33375,0,26.39,0.136,0,0,0,0,0,0,0,238,0,221.4
"2019-01-31 00:33:00",33376,0,26.34,0.135,0,0,0,0,0,0,0,234.9,0,221.3
"2019-01-31 00:34:00",33377,0,26.29,0.135,0,0,0,0,0,0,0,235.3,0,221.3
"2019-01-31 00:35:00",33378,0,26.33,0.134,0,0,0,0,0,0,0,222.3,0,221.2
"2019-01-31 00:36:00",33379,0,26.28,0.134,0,0,0,0,0,0,0,230.3,0,221.8
"2019-01-31 00:37:00",33380,0,26.34,0.134,0,0,0,0,0,0,0,222.4,0,221.3
"2019-01-31 00:38:00",33381,0,26.31,0.134,0,0,0,0,0,0,0,225.6,0,221.5
"2019-01-31 00:39:00",33382,0,26.32,0.133,0,0,0,0,0,0,0,224.1,0,222.1
"2019-01-31 00:40:00",33383,0,26.29,0.133,0,0,0,0,0,0,0,227.4,0,222.9
"2019-01-31 00:41:00",33384,0,26.21,0.133,0,0,0,0,0,0,0,232.4,0,222.4
"2019-01-31 00:42:00",33385,0,26.22,0.132,0,0,0,0,0,0,0,236.4,0,222.7
"2019-01-31 00:43:00",33386,0,26.18,0.133,0,0,0,0,0,0,0,233.9,0,223.3
"2019-01-31 00:44:00",33387,0,26.19,0.132,0,0,0,0,0,0,0,234.4,0,223
