"TOA5","CR1000","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","15771","Dados"
"TIMESTAMP","RECORD","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Demanda_Avg","FP_FV_Avg","Tensao_Rede_Avg"
"TS","RN","W/m^2","C","C","V","A","W","V","A","W","W","W","%","V"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-01-14 00:00:00",8863,0,25.95,0.132,0,0,0,0,0,0,0,250.6,0,223
"2019-01-14 00:01:00",8864,0,25.95,0.133,0,0,0,0,0,0,0,248.5,0,223.3
"2019-01-14 00:02:00",8865,0,25.98,0.133,0,0,0,0,0,0,0,243.2,0,223.5
"2019-01-14 00:03:00",8866,0,25.98,0.133,0,0,0,0,0,0,0,245.3,0,222.3
"2019-01-14 00:04:00",8867,0,25.97,0.133,0,0,0,0,0,0,0,246.7,0,223.3
"2019-01-14 00:05:00",8868,0,26.04,0.132,0,0,0,0,0,0,0,244.1,0,224.2
"2019-01-14 00:06:00",8869,0,26.01,0.132,0,0,0,0,0,0,0,217,0,223.9
"2019-01-14 00:07:00",8870,0,26.03,0.132,0,0,0,0,0,0,0,173.5,0,223.7
"2019-01-14 00:08:00",8871,0,26.02,0.132,0,0,0,0,0,0,0,173.3,0,223.8
"2019-01-14 00:09:00",8872,0,26.05,0.132,0,0,0,0,0,0,0,167.1,0,223.4
"2019-01-14 00:10:00",8873,0,26.03,0.132,0,0,0,0,0,0,0,174.5,0,223.9
"2019-01-14 00:11:00",8874,0,26.01,0.132,0,0,0,0,0,0,0,173.7,0,223.6
"2019-01-14 00:12:00",8875,0,26.02,0.132,0,0,0,0,0,0,0,168.9,0,224.2
"2019-01-14 00:13:00",8876,0,25.97,0.131,0,0,0,0,0,0,0,172.5,0,223.9
"2019-01-14 00:14:00",8877,0,25.97,0.13,0,0,0,0,0,0,0,173.5,0,224.4
"2019-01-14 00:15:00",8878,0,26.04,0.131,0,0,0,0,0,0,0,168.8,0,221.2
"2019-01-14 00:16:00",8879,0,26.01,0.131,0,0,0,0,0,0,0,167.8,0,219.9
"2019-01-14 00:17:00",8880,0,25.99,0.133,0,0,0,0,0,0,0,171.6,0,221
"2019-01-14 00:18:00",8881,0,26.1,0.132,0,0,0,0,0,0,0,171.6,0,220.5
"2019-01-14 00:19:00",8882,0,26.04,0.132,0,0,0,0,0,0,0,165.5,0,220.4
"2019-01-14 00:20:00",8883,0,26.08,0.131,0,0,0,0,0,0,0,172.9,0,221
"2019-01-14 00:21:00",8884,0,26.1,0.131,0,0,0,0,0,0,0,173,0,221.2
"2019-01-14 00:22:00",8885,0,26.12,0.131,0,0,0,0,0,0,0,167.2,0,220.7
"2019-01-14 00:23:00",8886,0,26.12,0.131,0,0,0,0,0,0,0,169.8,0,220
"2019-01-14 00:24:00",8887,0,26.1,0.13,0,0,0,0,0,0,0,171.3,0,219.8
"2019-01-14 00:25:00",8888,0,26.16,0.13,0,0,0,0,0,0,0,168.9,0,220.1
"2019-01-14 00:26:00",8889,0,26.21,0.129,0,0,0,0,0,0,0,102.2,0,220.3
"2019-01-14 00:27:00",8890,0,26.21,0.13,0,0,0,0,0,0,0,85.7,0,220.4
"2019-01-14 00:28:00",8891,0,26.21,0.131,0,0,0,0,0,0,0,85.2,0,220.3
"2019-01-14 00:29:00",8892,0,26.22,0.13,0,0,0,0,0,0,0,78.47,0,219.8
"2019-01-14 00:30:00",8893,0,26.24,0.13,0,0,0,0,0,0,0,85.1,0,219.7
"2019-01-14 00:31:00",8894,0,26.23,0.13,0,0,0,0,0,0,0,84.3,0,219.5
"2019-01-14 00:32:00",8895,0,26.31,0.13,0,0,0,0,0,0,0,80.2,0,219.6
"2019-01-14 00:33:00",8896,0,26.26,0.13,0,0,0,0,0,0,0,82.9,0,220.4
"2019-01-14 00:34:00",8897,0,26.31,0.13,0,0,0,0,0,0,0,85,0,220.4
"2019-01-14 00:35:00",8898,0,26.29,0.129,0,0,0,0,0,0,0,82.3,0,219.7
"2019-01-14 00:36:00",8899,0,26.27,0.129,0,0,0,0,0,0,0,80.2,0,220.1
"2019-01-14 00:37:00",8900,0,26.27,0.129,0,0,0,0,0,0,0,85.5,0,221
"2019-01-14 00:38:00",8901,0,26.24,0.129,0,0,0,0,0,0,0,85,0,221.4
"2019-01-14 00:39:00",8902,0,26.3,0.129,0,0,0,0,0,0,0,78.49,0,221.2
"2019-01-14 00:40:00",8903,0,26.29,0.129,0,0,0,0,0,0,0,85.3,0,221.6
"2019-01-14 00:41:00",8904,0,26.3,0.128,0,0,0,0,0,0,0,85.4,0,221.3
"2019-01-14 00:42:00",8905,0,26.35,0.128,0,0,0,0,0,0,0,80.3,0,221.3
"2019-01-14 00:43:00",8906,0,26.34,0.127,0,0,0,0,0,0,0,82.8,0,221.7
"2019-01-14 00:44:00",8907,0,26.35,0.126,0,0,0,0,0,0,0,85.2,0,221.4
"2019-01-14 00:45:00",8908,0,26.37,0.126,0,0,0,0,0,0,0,82.3,0,222.1
"2019-01-14 00:46:00",8909,0,26.4,0.126,0,0,0,0,0,0,0,80.3,0,222.1
"2019-01-14 00:47:00",8910,0,26.43,0.126,0,0,0,0,0,0,0,85.8,0,221.8
