"TOA5","CR1000","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","61405","Dados"
"TIMESTAMP","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Demanda_Avg","FP_FV_Avg","Tensao_Rede_Avg"
"TS","W/m^2","C","C","V","A","W","V","A","W","W","W","%","V"
"","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-04-08 00:00:00",0,26.21,0.179,0,0,0,0,0,0,0,77.43,0.08,223.4
"2019-04-08 00:01:00",0,26.21,0.18,0,0,0,0,0,0,0,77.32,0.273,223.2
"2019-04-08 00:02:00",0,26.27,0.18,0,0,0,0,0,0,0,77.3,0.08,222.5
"2019-04-08 00:03:00",0,26.25,0.18,0,0,0,0,0,0,0,77.29,0.17,222.8
"2019-04-08 00:04:00",0,26.26,0.18,0,0,0,0,0,0,0,77.27,0.136,222.7
"2019-04-08 00:05:00",0,26.29,0.179,0,0,0,0,0,0,0,77.31,0.114,222
"2019-04-08 00:06:00",0,26.27,0.18,0,0,0,0,0,0,0,77.23,0.068,221.9
"2019-04-08 00:07:00",0,26.25,0.18,0,0,0,0,0,0,0,101.8,0.114,222
"2019-04-08 00:08:00",0,26.24,0.18,0,0,0,0,0,0,0,169.2,0.182,221.6
"2019-04-08 00:09:00",0,26.18,0.179,0,0,0,0,0,0,0,169.2,0.159,221.3
"2019-04-08 00:10:00",0,26.23,0.179,0,0,0,0,0,0,0,168,0.102,221.4
"2019-04-08 00:11:00",0,26.2,0.178,0,0,0,0,0,0,0,166.6,0.182,221.9
"2019-04-08 00:12:00",0,26.21,0.178,0,0,0,0,0,0,0,165,0.148,221.7
"2019-04-08 00:13:00",0,26.25,0.177,0,0,0,0,0,0,0,163.4,0.091,221.7
"2019-04-08 00:14:00",0,26.25,0.177,0,0,0,0,0,0,0,161.7,0.057,221.9
"2019-04-08 00:15:00",0,26.25,0.177,0,0,0,0,0,0,0,160.3,0.273,222.9
"2019-04-08 00:16:00",0,26.27,0.177,0,0,0,0,0,0,0,158.9,0.148,222.4
"2019-04-08 00:17:00",0,26.32,0.177,0,0,0,0,0,0,0,157.5,0.08,222.2
"2019-04-08 00:18:00",0,26.29,0.177,0,0,0,0,0,0,0,156.1,0.091,221.7
"2019-04-08 00:19:00",0,26.3,0.178,0,0,0,0,0,0,0,154.8,0.273,222.4
"2019-04-08 00:20:00",0,26.32,0.178,0,0,0,0,0,0,0,154.2,0.182,221.8
"2019-04-08 00:21:00",0,26.28,0.179,0,0,0,0,0,0,0,153.5,0.261,222.5
"2019-04-08 00:22:00",0,26.27,0.178,0,0,0,0,0,0,0,152.8,0.125,222.3
"2019-04-08 00:23:00",0,26.26,0.178,0,0,0,0,0,0,0,152.1,0.25,222.8
"2019-04-08 00:24:00",0,26.23,0.177,0,0,0,0,0,0,0,151.5,0.08,222.4
"2019-04-08 00:25:00",0,26.24,0.177,0,0,0,0,0,0,0,151,0.159,222.9
"2019-04-08 00:26:00",0,26.29,0.176,0,0,0,0,0,0,0,150.3,0.114,222.5
"2019-04-08 00:27:00",0,26.28,0.177,0,0,0,0,0,0,0,149.4,0.08,221.5
"2019-04-08 00:28:00",0,26.29,0.176,0,0,0,0,0,0,0,148.9,0.125,221
"2019-04-08 00:29:00",0,26.29,0.177,0,0,0,0,0,0,0,148.4,0.227,221.8
"2019-04-08 00:30:00",0,26.31,0.177,0,0,0,0,0,0,0,124.8,0.102,223.5
"2019-04-08 00:31:00",0,26.3,0.178,0,0,0,0,0,0,0,77.75,0.261,224.2
"2019-04-08 00:32:00",0,26.25,0.178,0,0,0,0,0,0,0,77.63,0.159,224.4
"2019-04-08 00:33:00",0,26.24,0.178,0,0,0,0,0,0,0,77.5,0.227,224.2
"2019-04-08 00:34:00",0,26.19,0.178,0,0,0,0,0,0,0,77.8,0.227,224.3
"2019-04-08 00:35:00",0,26.18,0.178,0,0,0,0,0,0,0,77.63,0.159,223.7
"2019-04-08 00:36:00",0,26.15,0.178,0,0,0,0,0,0,0,77.59,0.17,224
"2019-04-08 00:37:00",0,26.08,0.177,0,0,0,0,0,0,0,77.56,0.17,224.4
"2019-04-08 00:38:00",0,26.11,0.177,0,0,0,0,0,0,0,77.66,0.193,224.7
"2019-04-08 00:39:00",0,26.15,0.177,0,0,0,0,0,0,0,77.55,0.182,224
"2019-04-08 00:40:00",0,26.15,0.177,0,0,0,0,0,0,0,77.49,0.216,223.9
"2019-04-08 00:41:00",0,26.07,0.176,0,0,0,0,0,0,0,77.55,0.25,223.9
"2019-04-08 00:42:00",0,26.05,0.176,0,0,0,0,0,0,0,77.62,0.136,223.5
"2019-04-08 00:43:00",0,26.06,0.176,0,0,0,0,0,0,0,77.39,0.091,223.2
"2019-04-08 00:44:00",0,26.04,0.176,0,0,0,0,0,0,0,77.52,0.182,223.2
"2019-04-08 00:45:00",0,26.01,0.175,0,0,0,0,0,0,0,77.46,0.159,223.5
"2019-04-08 00:46:00",0,25.96,0.176,0,0,0,0,0,0,0,77.52,0.08,223.3
"2019-04-08 00:47:00",0,25.97,0.176,0,0,0,0,0,0,0,77.52,0.204,223.5
"2019-04-08 00:48:00",0,25.86,0.175,0,0,0,0,0,0,0,77.51,0.057,222.7
"2019-04-08 00:49:00",0,25.79,0.175,0,0,0,0,0,0,0,77.49,0.136,223.3
"2019-04-08 00:50:00",0,25.74,0.175,0,0,0,0,0,0,0,77.43,0.159,223.4
"2019-04-08 00:51:00",0,25.65,0.174,0,0,0,0,0,0,0,77.66,0.216,224.1
"2019-04-08 00:52:00",0,25.68,0.175,0,0,0,0,0,0,0,77.73,0.295,224.6
"2019-04-08 00:53:00",0,25.66,0.175,0,0,0,0,0,0,0,77.65,0.136,224.5
"2019-04-08 00:54:00",0,25.69,0.174,0,0,0,0,0,0,0,77.61,0.25,224.1
"2019-04-08 00:55:00",0,25.68,0.174,0,0,0,0,0,0,0,77.63,0.159,223.9
"2019-04-08 00:56:00",0,25.59,0.174,0,0,0,0,0,0,0,77.7,0.159,223.6
"2019-04-08 00:57:00",0,25.58,0.174,0,0,0,0,0,0,0,77.72,0.273,224.2
"2019-04-08 00:58:00",0,25.59,0.174,0,0,0,0,0,0,0,77.8,0.284,224.2
"2019-04-08 00:59:00",0,25.49,0.174,0,0,0,0,0,0,0,77.72,0.227,224
"2019-04-08 01:00:00",0,25.6,0.174,0,0,0,0,0,0,0,77.66,0.182,223.7
"2019-04-08 01:01:00",0,25.56,0.174,0,0,0,0,0,0,0,77.61,0.352,223.9
"2019-04-08 01:02:00",0,25.63,0.174,0,0,0,0,0,0,0,77.66,0.204,223.4
"2019-04-08 01:03:00",0,25.65,0.174,0,0,0,0,0,0,0,77.49,0.182,223.3
"2019-04-08 01:04:00",0,25.63,0.174,0,0,0,0,0,0,0,77.55,0.136,223.5
