"TOA5","6428","CR1000","6428","CR1000.Std.10","CPU:MED_RAD.CR1","23775","Dados"
"TIMESTAMP","Radiacao_Avg","Temp_Cel_Avg","Temp_Amb_Avg","Tensao_S1_Avg","Corrente_S1_Avg","Potencia_S1_Avg","Tensao_S2_Avg","Corrente_S2_Avg","Potencia_S2_Avg","Potencia_FV_Avg","Demanda_Avg","FP_FV_Avg","Tensao_Rede_Avg"
"TS","W/m^2","C","C","V","A","W","V","A","W","W","W","%","V"
"","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-02-13 00:00:00",0,28.42,28.7,0,0,0,0,0,0,0,3482,0.136,211.4
"2020-02-13 00:01:00",0,28.37,28.7,0,0,0,0,0,0,0,3506,0.091,211.7
"2020-02-13 00:02:00",0,28.27,28.7,0,0,0,0,0,0,0,3497,0.102,211.5
"2020-02-13 00:03:00",0,28.22,28.7,0,0,0,0,0,0,0,3519,0.114,212.1
"2020-02-13 00:04:00",0,28.18,28.7,0,0,0,0,0,0,0,3482,0.216,212.3
"2020-02-13 00:05:00",0,28.18,28.7,0,0,0,0,0,0,0,3469,0.114,212.1
"2020-02-13 00:06:00",0,28.12,28.7,0,0,0,0,0,0,0,3445,0.136,211.4
"2020-02-13 00:07:00",0,28.07,28.7,0,0,0,0,0,0,0,3436,0.091,212
"2020-02-13 00:08:00",0,28.09,28.7,0,0,0,0,0,0,0,3349,0.068,212.7
"2020-02-13 00:09:00",0,28.12,28.7,0,0,0,0,0,0,0,3326,0.068,212.8
"2020-02-13 00:10:00",0,28.1,28.7,0,0,0,0,0,0,0,3318,0.08,212.6
"2020-02-13 00:11:00",0,28.1,28.7,0,0,0,0,0,0,0,3314,0.034,212.6
"2020-02-13 00:12:00",0,28.07,28.7,0,0,0,0,0,0,0,3323,0.08,213
"2020-02-13 00:13:00",0,28.06,28.7,0,0,0,0,0,0,0,3324,0.057,212.4
"2020-02-13 00:14:00",0,28,28.7,0,0,0,0,0,0,0,3306,0.011,212.1
"2020-02-13 00:15:00",0,27.99,28.7,0,0,0,0,0,0,0,3306,0.057,212.4
"2020-02-13 00:16:00",0,27.97,28.7,0,0,0,0,0,0,0,3410,0.102,212.2
"2020-02-13 00:17:00",0,27.99,28.7,0,0,0,0,0,0,0,3439,0.114,211.9
"2020-02-13 00:18:00",0,28.01,28.7,0,0,0,0,0,0,0,3456,0.102,211.2
"2020-02-13 00:19:00",0,28.12,28.7,0,0,0,0,0,0,0,3422,0.057,211.7
"2020-02-13 00:20:00",0,28.33,28.7,0,0,0,0,0,0,0,3411,0.125,211.8
"2020-02-13 00:21:00",0,28.29,28.7,0,0,0,0,0,0,0,3418,0.114,212.2
"2020-02-13 00:22:00",0,28.29,28.7,0,0,0,0,0,0,0,3447,0.136,212.5
"2020-02-13 00:23:00",0,28.43,28.7,0,0,0,0,0,0,0,3462,0.148,213.8
"2020-02-13 00:24:00",0,28.45,28.7,0,0,0,0,0,0,0,3457,0.114,214
"2020-02-13 00:25:00",0,28.53,28.7,0,0,0,0,0,0,0,3443,0.091,214
"2020-02-13 00:26:00",0,28.54,28.7,0,0,0,0,0,0,0,3434,0.091,213.9
"2020-02-13 00:27:00",0,28.55,28.7,0,0,0,0,0,0,0,3441,0.114,214
"2020-02-13 00:28:00",0,28.66,28.7,0,0,0,0,0,0,0,3433,0.057,213.4
"2020-02-13 00:29:00",0,28.47,28.7,0,0,0,0,0,0,0,3403,0.068,213.9
"2020-02-13 00:30:00",0,28.41,28.7,0,0,0,0,0,0,0,3327,0.08,214.5
"2020-02-13 00:31:00",0,28.42,28.7,0,0,0,0,0,0,0,3354,0.068,213.7
"2020-02-13 00:32:00",0,28.46,28.7,0,0,0,0,0,0,0,3374,0.068,214.1
"2020-02-13 00:33:00",0,28.46,28.7,0,0,0,0,0,0,0,3365,0.159,215.2
"2020-02-13 00:34:00",0,28.48,28.7,0,0,0,0,0,0,0,3340,0.034,214.5
"2020-02-13 00:35:00",0,28.52,28.7,0,0,0,0,0,0,0,3348,0.068,214.8
"2020-02-13 00:36:00",0,28.48,28.7,0,0,0,0,0,0,0,3344,0.034,214.8
"2020-02-13 00:37:00",0,28.45,28.7,0,0,0,0,0,0,0,3338,0.136,215.9
"2020-02-13 00:38:00",0,28.47,28.7,0,0,0,0,0,0,0,3352,0.114,215.8
"2020-02-13 00:39:00",0,28.5,28.7,0,0,0,0,0,0,0,3370,0.136,216.1
"2020-02-13 00:40:00",0,28.52,28.7,0,0,0,0,0,0,0,3301,0.091,216.4
"2020-02-13 00:41:00",0,28.5,28.7,0,0,0,0,0,0,0,3225,0.068,216.5
"2020-02-13 00:42:00",0,28.49,28.7,0,0,0,0,0,0,0,3205,0.136,216.4
"2020-02-13 00:43:00",0,28.56,28.7,0,0,0,0,0,0,0,3194,0.08,215.3
"2020-02-13 00:44:00",0,28.55,28.7,0,0,0,0,0,0,0,3193,0.102,215.3
"2020-02-13 00:45:00",0,28.46,28.7,0,0,0,0,0,0,0,3189,0.102,215.7
"2020-02-13 00:46:00",0,28.36,28.7,0,0,0,0,0,0,0,3182,0.023,214.2
"2020-02-13 00:47:00",0,28.3,28.7,0,0,0,0,0,0,0,3178,0.193,214.4
"2020-02-13 00:48:00",0,28.32,28.7,0,0,0,0,0,0,0,3168,0.057,214.1
"2020-02-13 00:49:00",0,28.32,28.7,0,0,0,0,0,0,0,3160,0,213.7
"2020-02-13 00:50:00",0,28.25,28.7,0,0,0,0,0,0,0,3159,0.08,214.5
"2020-02-13 00:51:00",0,28.22,28.7,0,0,0,0,0,0,0,3135,0.125,214.8
"2020-02-13 00:52:00",0,28.21,28.7,0,0,0,0,0,0,0,3138,0.068,215
"2020-02-13 00:53:00",0,28.21,28.7,0,0,0,0,0,0,0,3131,0.045,214.5
"2020-02-13 00:54:00",0,28.3,28.7,0,0,0,0,0,0,0,3127,0.057,214.3
"2020-02-13 00:55:00",0,28.32,28.7,0,0,0,0,0,0,0,3112,0.057,214.2
"2020-02-13 00:56:00",0,28.35,28.7,0,0,0,0,0,0,0,3118,0.114,213.5
"2020-02-13 00:57:00",0,28.21,28.7,0,0,0,0,0,0,0,3127,0.125,213.1
"2020-02-13 00:58:00",0,28.2,28.7,0,0,0,0,0,0,0,3070,0.125,214.1
"2020-02-13 00:59:00",0,28.21,28.7,0,0,0,0,0,0,0,1530,0.125,219.7
"2020-02-13 01:00:00",0,28.17,28.7,0,0,0,0,0,0,0,1532,0.136,219.6
"2020-02-13 01:01:00",0,28.21,28.7,0,0,0,0,0,0,0,1521,0.159,219.6
"2020-02-13 01:02:00",0,28.21,28.7,0,0,0,0,0,0,0,1473,0.045,219.4
"2020-02-13 01:03:00",0,28.25,28.7,0,0,0,0,0,0,0,1355,0.193,220
"2020-02-13 01:04:00",0,28.37,28.7,0,0,0,0,0,0,0,1344,0.114,220
"2020-02-13 01:05:00",0,28.46,28.7,0,0,0,0,0,0,0,1069,0.136,220.9
